tanggal,harga_ayam_boiler,harga ayam kampung,harga bawang merah medium,harga bawang putih impor honan,harga bawang putih impor kating,harga beras medium,harga beras premium,harga cabai merah besar,harga cabai merah keriting,harga cabai rawit hijau,harga cabai rawit merah,harga daging sapi impor beku,harga daging sapi lokal daging has luar sirloin,harga daging sapi lokal daging sandung lamur brisket,harga daging sapi lokal daging tetelan,harga daging sapi lokal has dalam,harga daging sapi lokal paha belakang,harga garam beryodium bata,harga garam beryodium halus,harga gula pasir,harga ikan kembung,harga ikan teri asin,harga indomie rasa kari ayam,harga jagung pipilan kecil,harga kacang hijau,harga kacang kedelai eks impor,harga kacang kedelai lokal,harga kacang tanah,harga ketela pohon,harga minyak goreng bimoli botol,harga minyak goreng curah,harga susu bubuk kaleng merk bendera,harga susu bubuk kaleng merk indomilk,harga susu kental manis kaleng merk bendera,harga susu kental manis kaleng merk indomilk,harga telur ayam kampung,harga telur ayam ras,harga tepung terigu segitiga biru
2018-01-02,39740.0,55075.0,26800.0,25000.0,28560.0,11340.0,11340.0,37260.0,37140.0,34800.0,56240.0,120000.0,118333.0,89167.0,70833.0,143333.0,117660.0,3220.0,11260.0,13740.0,36660.0,109400.0,2740.0,16833.0,22340.0,12300.0,3333.0,25500.0,5060.0,14040.0,12388.0,43667.0,42000.0,12340.0,10300.0,2100.0,26150.0,10160.0
2018-01-03,38940.0,55075.0,27800.0,25000.0,30260.0,11440.0,11440.0,37260.0,38640.0,35300.0,58240.0,120000.0,117500.0,89167.0,75000.0,141667.0,117660.0,3320.0,10660.0,13840.0,35660.0,108400.0,2740.0,16833.0,22540.0,12300.0,3333.0,25700.0,5060.0,14240.0,12450.0,43667.0,42000.0,12240.0,10400.0,2150.0,26200.0,10360.0
2018-01-04,37440.0,53825.0,28400.0,27500.0,28660.0,11490.0,11490.0,39260.0,39340.0,41400.0,61140.0,120000.0,118333.0,95000.0,80000.0,146667.0,117660.0,3000.0,13060.0,13390.0,35860.0,106000.0,2740.0,16833.0,22540.0,12050.0,3333.0,25600.0,5060.0,14240.0,12575.0,43667.0,42000.0,11940.0,10600.0,2100.0,26300.0,9860.0
2018-01-05,36940.0,78825.0,27900.0,27500.0,28960.0,11740.0,11740.0,40260.0,42340.0,40400.0,57340.0,120000.0,120000.0,102500.0,76667.0,146667.0,119660.0,3100.0,11260.0,13640.0,35360.0,102000.0,2800.0,15167.0,23200.0,12800.0,3333.0,25700.0,4960.0,14040.0,12200.0,43667.0,42000.0,11940.0,10300.0,2120.0,26450.0,9610.0
2018-01-08,36940.0,77575.0,27900.0,27500.0,28960.0,11740.0,11740.0,40260.0,42340.0,40400.0,57340.0,120000.0,120000.0,102500.0,76667.0,146667.0,119660.0,3120.0,11460.0,13640.0,35360.0,102000.0,2400.0,15167.0,23200.0,12800.0,3333.0,25700.0,4960.0,13440.0,12200.0,43667.0,42000.0,11940.0,10300.0,2120.0,26450.0,9610.0
2018-01-09,37300.0,82100.0,28100.0,28500.0,28340.0,11480.0,11480.0,39340.0,38600.0,38440.0,54340.0,120000.0,116667.0,95000.0,81667.0,143333.0,117660.0,3520.0,12300.0,13540.0,36660.0,105200.0,2320.0,15167.0,23340.0,12175.0,3667.0,26300.0,4900.0,13400.0,12625.0,44167.0,42500.0,11960.0,10440.0,2110.0,26260.0,9840.0
2018-01-10,36260.0,84000.0,28040.0,28500.0,27140.0,11620.0,11620.0,40040.0,42860.0,35540.0,48660.0,120000.0,120000.0,98333.0,65833.0,143333.0,118660.0,3720.0,12660.0,13600.0,37660.0,100660.0,2360.0,15167.0,23340.0,12375.0,3667.0,25600.0,4800.0,13640.0,12300.0,44167.0,42400.0,12060.0,10300.0,2160.0,26000.0,9900.0
2018-01-11,38260.0,79250.0,27340.0,28500.0,27940.0,11620.0,11620.0,42340.0,46860.0,37040.0,53660.0,120000.0,120000.0,101667.0,70000.0,143333.0,119660.0,3920.0,11460.0,13600.0,37660.0,101660.0,2360.0,15500.0,22940.0,12500.0,3667.0,25500.0,4800.0,13340.0,12363.0,44167.0,42400.0,11660.0,10300.0,2110.0,25900.0,10000.0
2018-01-12,36260.0,88000.0,25640.0,26000.0,27440.0,11520.0,11520.0,41040.0,44360.0,38340.0,49160.0,120000.0,120000.0,96667.0,73333.0,142500.0,119660.0,3720.0,11360.0,13700.0,37660.0,100960.0,2360.0,15500.0,22240.0,12000.0,3667.0,25700.0,4800.0,13440.0,12300.0,44167.0,42400.0,11610.0,10300.0,2160.0,25700.0,9900.0
2018-01-15,37460.0,85767.0,27600.0,25500.0,28960.0,12240.0,12240.0,41040.0,44140.0,42400.0,56740.0,120000.0,121667.0,101667.0,70000.0,148333.0,119660.0,3780.0,13100.0,14040.0,37800.0,107660.0,2400.0,15567.0,22660.0,12050.0,3667.0,25360.0,4740.0,13510.0,12625.0,44667.0,43067.0,12060.0,10700.0,2040.0,25760.0,10040.0
2018-01-16,37140.0,81233.0,25940.0,27500.0,28840.0,12260.0,12260.0,41360.0,44860.0,38200.0,54260.0,120000.0,121667.0,98333.0,80000.0,148333.0,119660.0,3220.0,10900.0,13860.0,36660.0,105940.0,2380.0,15100.0,22740.0,12050.0,4000.0,25100.0,4800.0,13490.0,12500.0,44100.0,42433.0,12460.0,10700.0,1980.0,25400.0,10040.0
2018-01-17,37540.0,79675.0,24140.0,22500.0,27340.0,11710.0,11710.0,40860.0,42860.0,42200.0,53260.0,120000.0,120000.0,90000.0,90000.0,146667.0,119660.0,3420.0,11100.0,13560.0,35660.0,103940.0,2380.0,15100.0,21740.0,11675.0,4000.0,24700.0,4800.0,13490.0,12500.0,44100.0,42433.0,12760.0,10700.0,2020.0,24900.0,9440.0
2018-01-18,37240.0,74250.0,25940.0,22500.0,28200.0,10663.0,10663.0,46040.0,48200.0,42760.0,53760.0,70000.0,121667.0,93333.0,83333.0,131667.0,119660.0,3510.0,11960.0,13540.0,38860.0,108040.0,2400.0,15500.0,23040.0,12550.0,11000.0,24700.0,4800.0,13560.0,12613.0,43667.0,42433.0,11790.0,10140.0,2100.0,24000.0,10240.0
2018-01-19,38140.0,80667.0,26360.0,27500.0,28600.0,10925.0,10925.0,45540.0,42000.0,43440.0,54800.0,70000.0,116667.0,91667.0,70000.0,148333.0,117660.0,3360.0,10600.0,13660.0,36660.0,108800.0,2380.0,15500.0,21800.0,12050.0,11500.0,24700.0,4740.0,13410.0,12300.0,44100.0,42567.0,12460.0,10140.0,2090.0,23960.0,9800.0
2018-01-22,37940.0,80075.0,26240.0,22500.0,28340.0,11038.0,11038.0,46000.0,45840.0,41600.0,51160.0,85000.0,120000.0,96667.0,66667.0,150000.0,119660.0,3760.0,13260.0,13750.0,38300.0,111000.0,2380.0,15333.0,22800.0,13175.0,12000.0,25560.0,4800.0,13500.0,12875.0,44100.0,42567.0,11940.0,10340.0,2060.0,23800.0,10140.0
2018-01-23,36440.0,80075.0,26240.0,25000.0,30440.0,10975.0,10975.0,49000.0,47340.0,45600.0,50660.0,85000.0,123333.0,100000.0,78333.0,145000.0,119660.0,4100.0,11760.0,14000.0,39000.0,109000.0,2380.0,15333.0,22400.0,13800.0,12000.0,26260.0,4800.0,13500.0,12500.0,44100.0,42567.0,11940.0,10440.0,2110.0,23800.0,10790.0
2018-01-24,37040.0,80075.0,23240.0,22500.0,26840.0,11100.0,11100.0,48000.0,44140.0,47100.0,48660.0,85000.0,120000.0,105000.0,63333.0,148333.0,119660.0,3760.0,10760.0,13900.0,37800.0,108000.0,2380.0,15333.0,21400.0,12175.0,12000.0,24860.0,4800.0,13400.0,12500.0,44100.0,42567.0,11840.0,10140.0,2160.0,23600.0,9940.0
2018-01-25,37940.0,80333.0,23940.0,24500.0,27560.0,11113.0,11113.0,46040.0,44460.0,47040.0,48340.0,87500.0,118333.0,87667.0,72667.0,144167.0,117660.0,4060.0,10860.0,13590.0,37800.0,110000.0,2400.0,15433.0,21800.0,12500.0,10850.0,24660.0,4740.0,13610.0,12575.0,43667.0,42433.0,11900.0,10160.0,2120.0,23460.0,10190.0
2018-01-26,37740.0,80567.0,24160.0,22500.0,26340.0,10925.0,10925.0,46460.0,41900.0,47300.0,46140.0,90000.0,116667.0,91667.0,65000.0,143333.0,119000.0,3320.0,11040.0,13740.0,37860.0,107000.0,2380.0,16000.0,21540.0,12000.0,10667.0,23500.0,5000.0,13290.0,12375.0,43767.0,42000.0,11800.0,10200.0,2160.0,22940.0,9940.0
2018-01-29,38740.0,82925.0,23760.0,23500.0,28140.0,10988.0,10988.0,46660.0,43500.0,45000.0,47840.0,90000.0,118333.0,90167.0,79333.0,143333.0,120000.0,3720.0,11140.0,13840.0,38860.0,108000.0,2380.0,16000.0,21740.0,12625.0,10667.0,23800.0,5100.0,13640.0,12563.0,43767.0,42000.0,11750.0,10200.0,2130.0,22840.0,10040.0
2018-01-30,38540.0,82925.0,23760.0,23500.0,27460.0,10988.0,10988.0,46740.0,43840.0,44460.0,46960.0,89150.0,118333.0,90167.0,79333.0,143333.0,120000.0,4200.0,11400.0,13940.0,38660.0,98260.0,2400.0,15900.0,22060.0,12550.0,10667.0,24000.0,4960.0,13560.0,12488.0,44567.0,42833.0,11710.0,10140.0,2170.0,22960.0,10000.0
2018-01-31,38540.0,74750.0,24760.0,26000.0,26760.0,10988.0,10988.0,46040.0,42960.0,45500.0,47500.0,89150.0,118333.0,89333.0,71000.0,143333.0,121000.0,3700.0,10460.0,14040.0,38840.0,107160.0,2400.0,15900.0,21640.0,12000.0,10433.0,23900.0,4860.0,13540.0,12575.0,43667.0,42433.0,11750.0,10160.0,2120.0,22860.0,10300.0
2018-02-01,36900.0,81100.0,23700.0,25000.0,26400.0,10863.0,13013.0,47500.0,43000.0,46400.0,46160.0,89150.0,118333.0,95000.0,71667.0,145833.0,120000.0,3580.0,10060.0,13940.0,37540.0,105000.0,2380.0,16100.000000000002,21440.0,12000.0,10767.000000000002,24340.0,5000.0,13340.0,12550.0,44333.0,42500.0,11800.0,10060.0,2150.0,23050.0,9860.0
2018-02-02,36900.0,82767.00000000001,23700.0,25000.0,26400.0,10863.0,13013.0,47500.0,43000.0,46800.0,46160.0,89150.0,118333.0,95000.0,75000.0,142500.0,119000.0,3580.0,10060.0,14140.0,37540.0,105000.0,2380.0,16100.000000000002,21440.0,12000.0,10767.000000000002,24340.0,5000.0,13340.0,12550.0,44333.0,42500.0,11800.0,10060.0,2150.0,23050.0,9860.0
2018-02-05,36840.0,82767.00000000001,22560.0,25000.0,26200.0,10890.0,13263.0,45500.0,42060.0,44340.0,46500.0,90000.0,120000.0,95000.0,75000.0,142500.0,120000.0,4000.0,9940.0,13860.0,39000.0,104340.0,2400.0,15900.0,21560.0,11925.0,10767.000000000002,24400.0,4860.0,13200.0,12550.0,44233.00000000001,42266.999999999985,11760.0,9960.0,2170.0,22550.0,9740.0
2018-02-06,36040.0,81100.0,23560.0,25000.0,27000.0,11170.0,13350.0,44840.0,41860.0,42640.0,44300.0,88350.0,118333.0,95000.0,76667.0,145000.0,119000.0,3620.0,9240.0,14200.0,38640.0,104160.0,2400.0,15767.000000000002,22000.0,12175.0,11232.999999999998,24600.0,4940.0,13460.0,12500.0,44100.0,42567.0,11760.0,10140.0,2210.0,22640.0,9960.0
2018-02-07,37900.0,82300.0,24600.0,26000.0,26700.0,11040.0,13138.0,47000.0,43000.0,41300.0,45260.0,89150.0,117500.0,87667.0,67667.0,145000.0,119500.0,3900.0,12860.0,14140.0,39160.0,111000.0,2380.0,15900.0,22540.0,12250.0,11000.0,24640.0,5000.0,13540.0,12675.0,44333.0,42500.0,11900.0,10340.0,2260.0,22500.0,10060.0
2018-02-08,35140.0,84175.0,27800.0,27500.0,30060.0,11000.0,13750.0,51340.0,44660.0,42140.0,46740.0,89150.0,120000.0,101667.0,73333.0,145000.0,121340.0,3680.0,11300.0,13640.0,37840.0,111000.0,2380.0,15900.0,22440.0,13000.0,11232.999999999998,25600.0,5160.0,13310.0,12250.0,44000.0,41933.0,12000.0,10060.0,2360.0,22800.0,10350.0
2018-02-09,35900.0,84433.0,27200.0,25000.0,31540.0,11380.0,13675.0,51340.0,44300.0,39660.0,46460.0,75000.0,120000.0,91667.0,63333.0,143333.0,120000.0,4420.0,9940.0,14000.0,40000.0,106340.0,2380.0,15767.000000000002,22300.0,11925.0,11232.999999999998,24300.0,4940.0,13160.0,12050.0,44233.00000000001,42266.999999999985,11810.0,10060.0,2200.0,22340.0,9940.0
2018-02-12,37200.0,82500.0,27740.0,27500.0,30700.0,11270.0,13437.999999999998,46400.0,41360.0,41140.0,46940.0,88350.0,123333.0,91667.0,60000.0,148333.0,121000.0,3620.0,10640.0,13950.0,39840.0,110000.0,2400.0,15767.000000000002,22900.0,13550.0,11567.0,25100.0,5140.0,13460.0,12450.0,44100.0,42567.0,12460.0,10140.0,2200.0,22760.0,9760.0
2018-02-13,36460.0,78325.0,28540.0,27500.0,32140.0,11180.0,13700.0,47000.0,45600.0,41340.0,48060.0,89150.0,120000.0,90000.0,77500.0,145000.0,119000.0,4260.0,10500.0,13640.0,40160.0,104660.0,2400.0,15900.0,23000.0,12300.0,11232.999999999998,24940.0,5000.0,13410.0,12363.0,44567.0,42833.0,12460.0,10140.0,2250.0,22500.0,9500.0
2018-02-14,37060.0,82075.0,29240.0,27500.0,33940.0,11620.0,13763.0,50000.0,45300.0,42540.0,52560.0,89150.0,120000.0,96667.0,65000.0,145833.0,120000.0,4360.0,10400.0,14140.0,39660.0,105660.0,2400.0,15900.0,22700.0,11925.0,11232.999999999998,24140.0,5700.0,13360.0,12425.0,44567.0,42833.0,12460.0,10140.0,2250.0,23400.0,9800.0
2018-02-15,37460.0,84433.0,32260.0,27500.0,35740.0,11540.0,13500.0,53200.0,47700.0,45200.0,51940.0,89150.0,118333.0,89333.0,76000.0,143333.0,120000.0,3740.0,10260.0,14140.0,39660.0,112000.0,2380.0,15900.0,23140.0,12125.0,11333.0,24900.0,5200.0,13640.0,12550.0,44333.0,42500.0,12100.0,10140.0,2240.0,23340.0,10100.0
2018-02-19,38460.0,84433.0,29360.0,30000.0,35240.0,11640.0,13562.999999999998,49700.0,44700.0,41700.0,53940.0,89150.0,121667.0,101667.0,66667.0,148333.0,120000.0,3680.0,11260.0,14140.0,39660.0,108000.0,2380.0,15900.0,23040.0,12250.0,11333.0,24400.0,5600.0,13440.0,12363.0,44333.0,42500.0,12500.0,10140.0,2210.0,23440.0,9800.0
2018-02-20,34260.0,82767.00000000001,27560.0,27500.0,35240.0,10940.0,13062.999999999998,54700.0,41700.0,36700.0,56940.0,109150.0,121667.0,101667.0,70000.0,145000.0,120000.0,3780.0,11860.0,14140.0,39660.0,112000.0,2380.0,15900.0,23040.0,12250.0,11000.0,24400.0,5600.0,13240.0,12363.0,44333.0,42500.0,12500.0,10140.0,2190.0,23040.0,9800.0
2018-02-21,34960.0,77075.0,28540.0,27500.0,37500.0,10925.0,13267.000000000002,54000.0,45500.0,39140.0,57660.0,107500.0,121667.0,100000.0,70000.0,144167.0,121000.0,3865.0,10650.0,13740.0,39460.0,110410.0,2360.0,15900.0,21900.0,11488.0,10900.0,24840.0,5050.0,13000.0,12300.0,44567.0,42833.0,12110.0,10140.0,2310.0,22900.0,10080.0
2018-02-22,35060.0,75825.0,30640.0,32500.0,43300.0,12425.0,13267.000000000002,49000.0,44000.0,39140.0,59060.0,87500.0,120000.0,96667.0,71667.0,146667.0,120000.0,4260.0,10900.0,13740.0,39160.0,101960.0,2360.0,15900.0,22000.0,12175.0,10900.0,24140.0,5100.0,13388.0,12300.0,44567.0,42833.0,12660.0,10140.0,2370.0,23100.0,9940.0
2018-02-23,34260.0,83667.0,29900.0,35000.0,43860.0,11263.0,13517.000000000002,49000.0,43040.0,40000.0,59840.0,83350.0,118333.0,95833.0,63333.0,146667.0,119500.0,3860.0,9460.0,13700.0,37960.0,103500.0,2280.0,15767.000000000002,21060.0,11675.0,10433.0,23660.0,5300.0,13125.0,12450.0,44100.0,41733.000000000015,12040.0,10140.0,2400.0,23000.0,9860.0
2018-02-26,33760.0,81450.0,30640.0,37500.0,42400.0,11525.0,13100.0,53760.0,45460.0,41500.0,58800.0,75750.0,117500.0,81667.0,56667.0,145500.0,118500.0,4060.0,13100.0,13640.0,40660.0,107160.0,2360.0,15900.0,21200.0,12175.0,10900.0,25140.0,5200.0,13000.0,12550.0,44567.0,42833.0,12660.0,10140.0,2400.0,23000.0,9940.0
2018-02-27,34560.0,84433.0,33340.0,35000.0,41700.0,11900.0,12933.0,54260.0,45860.0,41000.0,58800.0,73250.0,123333.0,93333.0,73333.0,146667.0,120000.0,3960.0,10300.0,13740.0,39660.0,101460.0,2360.0,15900.0,22100.0,12175.0,10900.0,23440.0,5000.0,13388.0,12425.0,44567.0,42833.0,12660.0,10140.0,2320.0,22900.0,9940.0
2018-02-28,33560.0,83950.0,34740.0,40000.0,44200.0,11113.0,9687.999999999998,53540.0,48500.0,42840.0,59500.0,90000.0,120000.0,85000.0,63333.0,151667.0,121000.0,4300.0,11940.0,13340.0,38660.0,111000.0,2340.0,15900.0,21340.0,13250.0,11000.0,24900.0,5200.0,10740.0,12425.0,44567.0,42833.0,12900.0,10200.0,2430.0,22960.0,10200.0
2018-03-01,37760.0,66160.0,30740.0,32500.0,40600.0,11675.0,13750.0,52040.0,47500.0,43340.0,58000.0,90000.0,118333.0,91000.0,79333.0,143333.0,120000.0,3980.0,11140.0,13840.0,40160.0,106000.0,2340.0,15900.0,22740.0,12375.0,11000.0,24200.0,4600.0,13613.0,12550.0,44567.0,42833.0,12300.0,10200.0,2340.0,22860.0,10100.0
2018-03-02,35560.0,85825.0,32240.0,35000.0,41600.0,11075.0,13083.0,49540.0,46000.0,39340.0,57000.0,90000.0,121667.0,92667.0,72667.0,146667.0,123000.0,4080.0,11040.0,13940.0,38660.0,107000.0,2340.0,15900.0,22840.0,12875.0,11000.0,24400.0,4900.0,13425.0,12175.0,43233.0,41500.0,12300.0,10200.0,2340.0,23360.0,10300.0
2018-03-05,36400.0,87767.0,34900.0,35000.0,41500.0,10825.0,12633.0,49660.0,45500.0,37400.0,58300.0,90000.0,116667.0,83333.0,53333.0,146667.0,119000.0,4000.0,11160.0,13450.0,38860.0,111600.0,2360.0,15567.0,22600.0,13750.0,10767.0,25000.0,5160.0,13075.0,12325.0,44333.0,42500.0,12360.0,10240.0,2530.0,23160.0,9900.0
2018-03-06,36600.0,87767.0,30100.0,32500.0,39500.0,10660.0,12725.0,49660.0,45800.0,39400.0,63400.0,90000.0,125000.0,76667.0,66667.0,145833.0,122000.0,4100.0,10160.0,13400.0,37860.0,110600.0,2360.0,15567.0,22100.0,12000.0,11433.0,23500.0,5160.0,13513.0,12100.0,44333.0,42500.0,12260.0,10140.0,2470.0,22060.0,9800.0
2018-03-07,36200.0,86100.0,31900.0,35000.0,40300.0,10760.0,12538.0,49660.0,46000.0,40400.0,65800.0,90000.0,125000.0,85000.0,64167.0,148333.0,122000.0,3900.0,11160.0,13600.0,38460.0,110600.0,2360.0,15567.0,22500.0,12000.0,11433.0,24500.0,5060.0,13450.0,12700.0,44333.0,42500.0,12460.0,10140.0,2420.0,22160.0,9900.0
2018-03-08,34400.0,81675.0,32500.0,35000.0,40140.0,11310.0,12550.0,50160.0,46700.0,41340.0,67660.0,87500.0,120000.0,100000.0,66667.0,147500.0,123000.0,4110.0,10340.0,13840.0,40160.0,105340.0,2380.0,15567.0,23800.0,11750.0,11333.0,25000.0,5340.0,13500.0,12625.0,44000.0,42100.0,12300.0,10140.0,2490.0,22350.0,10040.0
2018-03-09,38700.0,83900.0,34200.0,45000.0,39740.0,10760.0,12363.0,52160.0,46200.0,39240.0,67660.0,87500.0,120000.0,100000.0,60000.0,143333.0,120000.0,4640.0,11340.0,13690.0,42660.0,117840.0,2380.0,15567.0,22400.0,12500.0,11333.0,25200.0,5140.0,12875.0,12938.0,42667.0,40767.0,11900.0,9640.0,2520.0,23200.0,10340.0
2018-03-12,36340.0,80425.0,32800.0,35000.0,37300.0,11160.0,13013.0,53400.0,49160.0,38800.0,69840.0,85000.0,120000.0,100000.0,71667.0,146667.0,122000.0,4020.0,10860.0,13400.0,37960.0,101300.0,2320.0,15567.0,22660.0,11675.0,10767.0,25260.0,5300.0,13375.0,12450.0,44333.0,41733.0,12240.0,10140.0,2370.0,22600.0,9760.0
2018-03-13,37140.0,79900.0,35700.0,31500.0,37700.0,10960.0,12575.0,56000.0,51060.0,39200.0,71940.0,85000.0,123333.0,93333.0,74000.0,146667.0,122000.0,4500.0,11860.0,13500.0,41460.0,111000.0,2320.0,15567.0,22260.0,12550.0,10767.0,24360.0,5000.0,12938.0,12450.0,43000.0,40400.0,12640.0,10640.0,2520.0,22400.0,10360.0
2018-03-14,35540.0,85567.0,34500.0,34000.0,37900.0,11160.0,13325.0,52900.0,52460.0,39200.0,73340.0,85000.0,116667.0,85000.0,55000.0,143333.0,120500.0,3900.0,9460.0,13500.0,39460.0,107000.0,2320.0,15567.0,21960.0,12050.0,10767.0,24060.0,5000.0,13500.0,12325.0,44333.0,41733.0,12440.0,10040.0,2380.0,22100.0,9860.0
2018-03-15,37940.0,79800.0,34000.0,40000.0,40700.0,10860.0,13325.0,56400.0,52860.0,37700.0,71340.0,95000.0,117500.0,100000.0,61667.0,145000.0,120500.0,4080.0,11860.0,13500.0,39960.0,111000.0,2300.0,15567.0,21760.0,11300.0,10767.0,24260.0,5000.0,13625.0,12700.0,44333.0,41733.0,11940.0,10540.0,2420.0,22500.0,9960.0
2018-03-16,40040.0,80550.0,35100.0,31500.0,42400.0,10760.0,13013.0,58000.0,52560.0,38200.0,70340.0,95000.0,123333.0,101667.0,76667.0,151667.0,123000.0,4500.0,12360.0,13500.0,41460.0,116000.0,2320.0,15567.0,22460.0,13175.0,10767.0,25160.0,4900.0,13625.0,12575.0,43000.0,40400.0,12240.0,10740.0,2520.0,22500.0,10660.0
2018-03-19,39660.0,82825.0,34400.0,31500.0,40340.0,10820.0,12763.0,58000.0,55200.0,38060.0,67200.0,96650.0,121667.0,100833.0,69167.0,148333.0,120660.0,4540.0,11500.0,13540.0,42160.0,111660.0,2360.0,15667.0,22600.0,12550.0,11233.0,24140.0,4800.0,13575.0,12550.0,43233.0,41500.0,12260.0,10740.0,2580.0,22640.0,10260.0
2018-03-20,36960.0,85825.0,32400.0,42500.0,44340.0,10820.0,12700.0,56400.0,52600.0,38060.0,62200.0,86650.0,120000.0,100000.0,68333.0,148333.0,120660.0,4560.0,12300.0,13640.0,38660.0,103660.0,2360.0,15667.0,23200.0,13300.0,11233.0,25340.0,5200.0,13450.0,12425.0,43233.0,41500.0,11960.0,10740.0,2380.0,22540.0,10010.0
2018-03-21,38060.0,86100.0,33300.0,37500.0,47340.0,10770.0,12700.0,55900.0,52500.0,37060.0,61200.0,86650.0,118333.0,81667.0,70000.0,142500.0,120660.0,3880.0,10100.0,13340.0,36660.0,115660.0,2360.0,15667.0,21900.0,11675.0,10233.0,23540.0,4700.0,13638.0,12550.0,44567.0,42833.0,12060.0,10240.0,2460.0,21840.0,9860.0
2018-03-22,38400.0,86100.0,35860.0,37500.0,48340.0,10730.0,12800.0,57100.0,50900.0,36560.0,59200.0,85850.0,120000.0,86667.0,66667.0,145000.0,120660.0,3980.0,11700.0,13300.0,38360.0,117340.0,2420.0,15567.0,21800.0,12175.0,10233.0,24500.0,4940.0,13638.0,12640.0,44433.0,42600.0,12060.0,10340.0,2380.0,21400.0,10160.0
2018-03-23,40500.0,77075.0,38060.0,33500.0,45140.0,10730.0,12550.0,59000.0,53000.0,39560.0,62600.0,85850.0,120000.0,100000.0,65000.0,146667.0,121660.0,3960.0,10800.0,13300.0,41660.0,102440.0,2420.0,15567.0,22400.0,12425.0,10233.0,25000.0,4940.0,13450.0,12890.0,44433.0,42600.0,12260.0,10790.0,2490.0,21600.0,10760.0
2018-03-26,38460.0,87767.0,33900.0,42500.0,47900.0,10770.0,12575.0,53900.0,45360.0,38060.0,52700.0,86650.0,120000.0,93333.0,76667.0,146667.0,120660.0,4160.0,12200.0,13490.0,39340.0,104660.0,2420.0,15667.0,23100.0,13675.0,10233.0,25840.0,5200.0,13450.0,12690.0,43233.0,41500.0,11860.0,10790.0,2330.0,21540.0,9960.0
2018-03-27,37860.0,88750.0,34740.0,37500.0,50000.0,10880.0,13025.0,55060.0,46660.0,39560.0,55940.0,87500.0,120000.0,100000.0,71667.0,146667.0,120660.0,4220.0,10640.0,13410.0,36600.0,108900.0,2420.0,15333.0,21740.0,12175.0,10900.0,26540.0,4840.0,13450.0,12760.0,44067.0,42167.0,11850.0,10350.0,2490.0,21740.0,10140.0
2018-03-28,37760.0,82075.0,36200.0,33500.0,46240.0,10940.0,13063.0,56040.0,47860.0,39500.0,53900.0,89150.0,116667.0,85000.0,70000.0,143333.0,120660.0,3880.0,12840.0,13490.0,38540.0,114500.0,2420.0,15667.0,22440.0,10400.0,11333.0,25800.0,5000.0,13050.0,12740.0,44567.0,42833.0,12100.0,10400.0,2500.0,21610.0,10340.0
2018-03-29,34260.0,82767.0,34740.0,33940.0,44200.0,10940.0,13063.0,54700.0,47700.0,39140.0,53940.0,89150.0,121667.0,101667.0,70000.0,145000.0,120000.0,3780.0,11860.0,13340.0,38660.0,112000.0,2380.0,15900.0,22100.0,12250.0,11000.0,24900.0,5000.0,13240.0,12363.0,44333.0,42500.0,12500.0,10140.0,2430.0,22640.0,9800.0
2018-04-02,39340.0,82233.0,36040.0,38500.0,47740.0,11240.0,13200.0,55000.0,49160.0,39060.0,57000.0,84150.0,123333.0,98333.0,70000.0,155000.0,120660.0,3910.0,11360.0,13190.0,40340.0,106340.0,2400.0,15567.0,21760.0,11750.0,11100.0,25500.0,4940.0,13613.0,12840.0,44333.0,42067.0,12240.0,10840.0,2320.0,22300.0,10240.0
2018-04-03,36440.0,85825.0,34340.0,35000.0,44400.0,11680.0,12863.0,53600.0,46660.0,38000.0,50900.0,85850.0,120000.0,100000.0,66667.0,148333.0,120660.0,4060.0,11800.0,13500.0,37540.0,104340.0,2420.0,15567.0,23200.0,13175.0,11233.0,26100.0,5340.0,13325.0,12540.0,44333.0,42600.0,11860.0,10340.0,2300.0,22300.0,10260.0
2018-04-04,37040.0,87075.0,36340.0,37500.0,46400.0,10940.0,12638.0,55500.0,49160.0,42340.0,52000.0,86650.0,117500.0,85000.0,60000.0,148333.0,121160.0,4440.0,12560.0,13140.0,36700.0,105140.0,2400.0,15567.0,22160.0,13250.0,10433.0,25900.0,5340.0,13050.0,12740.0,44333.0,42400.0,11790.0,10440.0,2400.0,22200.0,10040.0
2018-04-05,37540.0,87100.0,35840.0,37500.0,44400.0,11480.0,12050.0,59800.0,50160.0,40260.0,51340.0,88350.0,116667.0,96667.0,60000.0,150000.0,120660.0,3940.0,10600.0,13400.0,36540.0,114340.0,2420.0,15567.0,21900.0,9440.0,10567.0,25500.0,4940.0,13075.0,12740.0,44333.0,42600.0,11960.0,10340.0,2360.0,21940.0,10140.0
2018-04-06,37200.0,63667.0,35840.0,37500.0,49740.0,11780.0,12175.0,61000.0,49840.0,39340.0,54000.0,89150.0,118333.0,98333.0,73333.0,148333.0,320660.0,11240.0,10940.0,12860.0,37340.0,116340.0,2400.0,15433.0,22240.0,11800.0,10567.0,25840.0,4940.0,13060.0,12700.0,44000.0,42233.0,11800.0,10300.0,2340.0,21740.0,10040.0
2018-04-09,37500.0,67750.0,35940.0,37500.0,48740.0,11580.0,12300.0,61500.0,48740.0,39840.0,53500.0,89150.0,115833.0,96667.0,56667.0,146667.0,319160.0,8040.0,8940.0,12760.0,37840.0,114340.0,2400.0,15433.0,22240.0,12175.0,10567.0,25840.0,4940.0,13060.0,12900.0,44000.0,42233.0,11800.0,10600.0,2330.0,21940.0,10240.0
